empty_samples,gen_ppl,max_tokens,mean_tokens,method,min_tokens,nfe,num_samples,rank_wasserstein,rep_1,rep_2,rep_3,source_entropy,source_file,source_gen_ppl,temperature,temperature_label,unigram_entropy,unique_1gram_corpus,unique_1gram_sample,unique_2gram_corpus,unique_2gram_sample,unique_3gram_corpus,unique_3gram_sample,unique_4gram_corpus,unique_4gram_sample,source_group,display_name,source_nfe
0,6.952894062923431,1024,1014.953125,candi,940,16,256,0.5154694651784533,0.9332411600495211,0.7842382899882981,0.6039543483321738,2.9368343353271484,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.362.json,6.951830863952637,0.36206895112991333,0.362,2.9844653044429825,0.00400649660544668,0.06675883995047972,0.029367574314641025,0.21576171001170244,0.09368878125530242,0.3960456516678267,0.18803752026557555,0.5738200542128095,diffusion,CANDI,
0,7.706161488626064,1024,1016.25,candi,986,16,256,0.4571278040982371,0.9204597634049628,0.749431846247365,0.5573945677911791,3.0890421867370605,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.428.json,7.7046284675598145,0.4275861978530884,0.428,3.133038978573897,0.005146832718327183,0.07954023659503714,0.038117920462940165,0.2505681537526355,0.11728956125215677,0.4426054322088204,0.22249336910930176,0.6213984746695248,diffusion,CANDI,
0,9.22351754807527,1024,1017.6171875,candi,989,16,256,0.3547585585662079,0.8966920803122121,0.6848659318501256,0.46759236139336385,3.3666043281555176,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.493.json,9.222151756286621,0.4931034445762634,0.493,3.40500146585769,0.007235806686883421,0.10330791968778782,0.05171486317213184,0.3151340681498744,0.1491703782336787,0.5324076386066363,0.265047624180918,0.7112852934872865,diffusion,CANDI,
0,11.068173996712805,1024,1018.2265625,candi,984,16,256,0.26017436393543963,0.8655737795150718,0.6106093431134282,0.3869056598015213,3.648815393447876,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.559.json,11.066025733947754,0.5586206912994385,0.559,3.684156155801559,0.010162430082941388,0.13442622048492797,0.06868399831035675,0.3893906568865723,0.18214211582370443,0.6130943401984789,0.2990673264126696,0.7755445016189326,diffusion,CANDI,
0,15.37505220355412,1024,1019.171875,candi,999,16,256,0.164569751007179,0.8146448477157247,0.49837662044332365,0.27274480016157976,4.021148681640625,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.624.json,15.372147560119629,0.6241379380226135,0.624,4.0523307753637665,0.015484385300565716,0.18535515228427618,0.09860657121372558,0.5016233795566764,0.23487687982918323,0.7272551998384204,0.34953486584147,0.861438224508488,diffusion,CANDI,
0,22.64401328434126,1026,1019.9453125,candi,1006,16,256,0.2524181495583943,0.7409283862112812,0.370089720184317,0.17121338700769237,4.455141544342041,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.690.json,22.63984489440918,0.6896551847457886,0.690,4.481746519735683,0.024170260354032462,0.25907161378871835,0.14022618363043896,0.6299102798156833,0.29203665471960216,0.8287866129923075,0.39336170670436127,0.9250899183758325,diffusion,CANDI,
0,35.55231125159441,1024,1020.1875,candi,1011,16,256,0.5689568095114891,0.667629279841921,0.2689166389502399,0.10723198977046468,4.827908515930176,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.755.json,35.54806900024414,0.7551723718643188,0.755,4.850811960281685,0.03373307602769099,0.33237072015807917,0.18512371987490034,0.7310833610497602,0.3447724203547971,0.8927680102295354,0.42967357910906295,0.9602559214583581,diffusion,CANDI,
0,58.53278162674405,1025,1020.9375,candi,1014,16,256,0.9338893755170098,0.5977886739432051,0.19274927635442868,0.06789337402761994,5.1438117027282715,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.821.json,58.52316665649414,0.8206896185874939,0.821,5.1592561930842935,0.0452670645852464,0.40221132605679477,0.23176588639009743,0.8072507236455716,0.3894298595350549,0.9321066259723804,0.4540507766930681,0.978442362664745,diffusion,CANDI,
0,108.18203578044817,1026,1020.984375,candi,1014,16,256,1.3966730236214497,0.5218186953141118,0.13556843545619213,0.042515161922635485,5.4426164627075195,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.886.json,108.1661148071289,0.886206865310669,0.886,5.4541137449339,0.05779119416004775,0.4781813046858882,0.28290491582285265,0.864431564543808,0.42641263512995475,0.9574848380773642,0.4733465334377063,0.9891698504920201,diffusion,CANDI,
0,200.7243020152192,1027,1020.6484375,candi,1011,16,256,1.878098875726743,0.45356081662802217,0.09424144384373903,0.02627514142925364,5.692532539367676,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp0.952.json,200.6986541748047,0.951724112033844,0.952,5.7017018753414765,0.06984300727937968,0.5464391833719776,0.3275677125234647,0.9057585561562611,0.4518740365220459,0.9737248585707456,0.48496073207993307,0.9951942407599182,diffusion,CANDI,
0,413.9077393797793,1028,1020.96875,candi,1012,16,256,2.471151019860093,0.3840123722513395,0.062328572997751394,0.016298664596675,5.935635566711426,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp1.017.json,413.8669738769531,1.017241358757019,1.017,5.941950405533048,0.08234749472008815,0.6159876277486609,0.3721123502558289,0.9376714270022485,0.4706543073573159,0.9837013354033247,0.49209900230237913,0.997452268771968,diffusion,CANDI,
0,929.132450091409,1029,1021.2421875,candi,1009,16,256,3.163738807804444,0.31104263791537395,0.03899926566622628,0.009121135936537794,6.171145439147949,/data/remote_cache/patrick/discrete_diffusion/gen-sample-candi-proj/candi-orig-50k/samples_steps16_temp1.083.json,929.1001586914062,1.0827586650848389,1.083,6.176539327695953,0.09479111682310912,0.6889573620846255,0.4113530028868758,0.9610007343337738,0.48296835118002807,0.990878864063462,0.49599109985805806,0.9992175066525003,diffusion,CANDI,
